,QF_MERCHANT_PRID,QF_MERCHANT_PERSONNEL_PRID,QF_MERCHANT_SERVICE_PRID,ratingCount,bookingCount,SERVICE_VIEW_COUNT,SERVICE_OFFER_PRICE,SERVICE_UPDATED_ON_DATE,combined_vectors,Transformed_Formatted_Name,SERVICE_NAME,Transformed_Sub_Category,SERVICE_NAME_1,SERVICE_NAME_2,SERVICE_NAME_3,SERVICE_NAME_4,SERVICE_NAME_5
104,731.0,730,698,0,0,0.0,3200.0,2023-01-11 11:11:22,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -1.30472588 -1.17052145  0.45165696 -0.79831692 -0.07628767  0.05171216
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Clean & Polish - Interior - Sedan,Interior Clean & Polish - Sedan,Car,Clean & Polish,Interior,Sedan,,
105,731.0,730,699,0,0,0.0,4200.0,2023-01-11 11:10:35,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -1.30472588 -1.17052145  0.45165696 -0.79831692 -0.07628767  0.05171216
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Clean & Polish - Interior - SUV,Interior Clean & Polish - SUV,Car,Clean & Polish,Interior,SUV,,
106,731.0,730,700,0,0,3.0,500.0,2023-01-11 11:09:46,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
 -0.02734021 -0.64487911 -0.45985402 -0.58264657  0.05514689  0.0028254
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Removal - Small Scratch - Sedan,Small Scratch Removal - Sedan,Car,Removal,Small Scratch,Sedan,,
107,731.0,730,701,0,0,2.0,600.0,2023-01-11 11:08:35,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
 -0.02734021 -0.64487911 -0.45985402 -0.58264657  0.05514689  0.0028254
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Removal - Small Scratch - SUV,Small Scratch Removal - SUV,Car,Removal,Small Scratch,SUV,,
108,731.0,730,702,0,0,1.0,1500.0,2023-01-11 10:26:10,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
  0.00380092 -0.65627504 -1.07733409 -0.49358946 -0.25916295  0.13185838
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Removal - Big Scratch - Sedan,Big Scratch Removal - Sedan,Car,Removal,Big Scratch,Sedan,,
109,731.0,730,703,0,0,1.0,1600.0,2023-01-11 10:21:09,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
  0.00380092 -0.65627504 -1.07733409 -0.49358946 -0.25916295  0.13185838
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Removal - Big Scratch - SUV,Big Scratch Removal - SUV,Car,Removal,Big Scratch,SUV,,
110,731.0,730,704,0,1,8.0,170.0,2023-07-06 10:55:28,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Wash - Foam - Bike,Bike - Foam Wash,Bike,Wash,Foam,Bike,,
111,730.0,729,705,0,0,0.0,200.0,2023-11-02 05:29:56,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Wash - Foam - Bike,Bike-Foam Wash,Bike,Wash,Foam,Bike,,
112,730.0,729,706,0,0,0.0,600.0,2023-01-11 10:17:26,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  0.16224525  0.21505438  0.12127132 -0.88415568 -0.68093503  0.21548596]",Wash - Foam - Hatchback,Foam Wash - Hatchback,Car,Wash,Foam,Hatchback,,
113,730.0,729,707,0,0,0.0,2800.0,2023-01-11 10:15:34,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.60044349  0.57861489  0.07364828 -0.23895823 -0.10261597 -0.01489271
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Cleaning - Interior - Sedan,Interior Cleaning - Sedan,Car,Cleaning,Interior,Sedan,,
114,730.0,729,708,0,0,0.0,3800.0,2023-01-11 10:13:03,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.60044349  0.57861489  0.07364828 -0.23895823 -0.10261597 -0.01489271
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Cleaning - Interior - SUV,Interior Cleaning - SUV,Car,Cleaning,Interior,SUV,,
115,730.0,729,709,0,0,0.0,1500.0,2023-01-11 10:12:02,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.49664064  0.55876593  0.28686831 -0.03173116 -0.18490228  0.01686664
  0.67499639 -1.16769761  0.26393997 -0.05267257  0.36101232 -0.03074079
  0.16224525  0.21505438  0.12127132 -0.88415568 -0.68093503  0.21548596]",Coating - Teflon - Hatchback,Teflon Coating - Hatchback,Car,Coating,Teflon,Hatchback,,
116,730.0,729,710,0,0,0.0,3000.0,2023-01-11 10:10:43,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.49664064  0.55876593  0.28686831 -0.03173116 -0.18490228  0.01686664
  0.67499639 -1.16769761  0.26393997 -0.05267257  0.36101232 -0.03074079
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Coating - Teflon - Sedan,Teflon Coating - Sedan,Car,Coating,Teflon,Sedan,,
117,730.0,729,711,0,0,0.0,4500.0,2023-01-11 10:01:51,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.49664064  0.55876593  0.28686831 -0.03173116 -0.18490228  0.01686664
  0.67499639 -1.16769761  0.26393997 -0.05267257  0.36101232 -0.03074079
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Coating - Teflon - SUV,Teflon Coating - SUV,Car,Coating,Teflon,SUV,,
118,730.0,729,712,0,0,0.0,3200.0,2023-01-11 10:00:43,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -1.30472588 -1.17052145  0.45165696 -0.79831692 -0.07628767  0.05171216
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Clean & Polish - Interior - Sedan,Interior Clean & Polish - Sedan,Car,Clean & Polish,Interior,Sedan,,
119,730.0,729,713,0,0,1.0,4200.0,2023-01-11 09:59:00,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -1.30472588 -1.17052145  0.45165696 -0.79831692 -0.07628767  0.05171216
 -0.39712049  0.06496128 -0.23026581 -0.11538634 -0.04208826  0.20453106
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Clean & Polish - Interior - SUV,Interior Clean & Polish - SUV,Car,Clean & Polish,Interior,SUV,,
120,730.0,729,714,0,0,0.0,800.0,2023-01-11 09:57:58,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Waxing - Car - Sedan,Car Waxing - Sedan,Car,Waxing,Car,Sedan,,
121,730.0,729,715,0,0,0.0,1000.0,2023-01-11 09:56:53,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Waxing - Car - SUV,Car Waxing - SUV,Car,Waxing,Car,SUV,,
122,730.0,729,716,0,0,0.0,5000.0,2023-01-11 09:54:43,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.87084975  0.27208816  0.03896035 -0.02318076 -0.20680466 -0.05704413
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Detailing - Car - Sedan,Car Detailing - Sedan,Car,Detailing,Car,Sedan,,
123,730.0,729,717,0,0,1.0,8500.0,2023-01-11 09:53:41,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.87084975  0.27208816  0.03896035 -0.02318076 -0.20680466 -0.05704413
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Detailing - Car - SUV,Car Detailing - SUV,Car,Detailing,Car,SUV,,
124,730.0,729,718,0,0,1.0,1600.0,2023-01-11 09:52:39,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
  0.00380092 -0.65627504 -1.07733409 -0.49358946 -0.25916295  0.13185838
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Removal - Big Scratch - SUV,Big Scratch Removal - SUV,Car,Removal,Big Scratch,SUV,,
125,730.0,729,719,0,0,2.0,600.0,2023-01-11 09:51:29,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
 -0.02734021 -0.64487911 -0.45985402 -0.58264657  0.05514689  0.0028254
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Removal - Small Scratch - SUV,Small Scratch Removal - SUV,Car,Removal,Small Scratch,SUV,,
126,730.0,729,720,0,0,2.0,1500.0,2023-01-11 09:50:02,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
  0.00380092 -0.65627504 -1.07733409 -0.49358946 -0.25916295  0.13185838
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Removal - Big Scratch - Sedan,Big Scratch Removal - Sedan,Car,Removal,Big Scratch,Sedan,,
127,730.0,729,721,0,0,2.0,500.0,2023-01-11 09:48:46,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  0.41892356  0.56139086  0.00639604  0.01570046 -0.28157532 -0.15340031
 -0.02734021 -0.64487911 -0.45985402 -0.58264657  0.05514689  0.0028254
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Removal - Small Scratch - Sedan,Small Scratch Removal - Sedan,Car,Removal,Small Scratch,Sedan,,
128,731.0,730,722,0,0,1.0,800.0,2023-01-11 09:46:18,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Waxing - Car - Sedan,Car Waxing - Sedan,Car,Waxing,Car,Sedan,,
129,731.0,730,723,0,0,1.0,1000.0,2023-01-11 09:44:05,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.90098478 -0.03889995  0.07968838 -0.21421071 -0.10082615  0.0813094
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Waxing - Car - SUV,Car Waxing - SUV,Car,Waxing,Car,SUV,,
130,756.0,755,724,0,0,3.0,650.0,2022-12-01 05:53:59,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
  1.2675343   0.13116593 -0.34142692  0.12124688 -0.37876036 -0.32318413
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Wash - Eco & Polish - SUV,Eco Wash & Polish - SUV,Car,Wash,Eco & Polish,SUV,,
131,756.0,755,725,0,1,6.0,270.0,2022-12-01 05:54:30,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.1942795  -0.60002599  0.23517947  0.16282504  0.07968551 -0.23928147
  0.16224525  0.21505438  0.12127132 -0.88415568 -0.68093503  0.21548596]",Wash - Eco - Hatchback,Eco Wash - Hatchback,Car,Wash,Eco,Hatchback,,
132,756.0,755,726,0,0,3.0,975.0,2023-01-06 09:46:33,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  1.39047633 -0.20973625  0.19084717  0.09235966  0.10910096  0.00746955]",Wash - Foam - SUV,Foam Wash - SUV,Car,Wash,Foam,SUV,,
133,738.0,737,727,0,0,3.0,550.0,2023-09-11 10:04:25,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  2.37562363  1.83008172  0.22512335  0.1696747  -0.65895974 -0.99748057
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Hair - Wash & Blow Dry - Upto Waist - Women,Wash & Blow Dry - Upto Waist Women,Hair,Hair,Wash & Blow Dry,Upto Waist,Women,
134,0.0,737,728,0,0,0.0,700.0,2023-09-11 10:04:04,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.75047063e-01 -4.35651683e-01  4.37146630e-01  5.17658616e-01
  1.40362269e-01  2.16580976e-01  2.37562363e+00  1.83008172e+00
  2.25123347e-01  1.69674695e-01 -6.58959743e-01 -9.97480565e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Hair - Wash & Blow Dry - Below Waist - Women,Wash & Blow Dry - Below Waist Women,Hair,Hair,Wash & Blow Dry,Below Waist,Women,
135,0.0,737,729,0,0,0.0,6100.0,2023-09-11 10:03:33,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.11147974  0.28329695 -0.18773516  0.0603553  -0.05790466 -0.0060588
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Straightening - Below Waist - Women,Straightening - Below Waist Women,Hair,Straightening,Below Waist,Women,,
136,0.0,737,730,0,0,0.0,5100.0,2023-09-11 10:02:56,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.11147974  0.28329695 -0.18773516  0.0603553  -0.05790466 -0.0060588
  0.71813963  1.25002487  0.21930374  0.02379771  1.17453558 -0.48550793
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Straightening - Upto Waist - Women,Straightening - Upto Waist Women,Hair,Straightening,Upto Waist,Women,,
137,0.0,737,731,0,0,3.0,4100.0,2023-09-11 10:02:34,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.11147974  0.28329695 -0.18773516  0.0603553  -0.05790466 -0.0060588
  0.72176132  1.00470332 -0.09617323  0.10554952  1.26108524 -0.35560326
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Straightening - Upto Shoulder - Women,Straightening - Upto Shoulder Women,Hair,Straightening,Upto Shoulder,Women,,
138,757.0,756,732,0,0,2.0,300.0,2023-08-21 04:46:42,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Hair Cut - Men,Hair Cut - Men,Hair,Hair Cut,Men,,,
139,757.0,756,733,2,2,2.0,150.0,2023-08-17 12:33:00,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -1.21008727  0.68369231  0.21463812  0.29361143 -0.201676   -0.16082422
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Hair - Wash - Men,Hair Wash - Men,Hair,Hair,Wash,Men,,
140,758.0,757,734,0,0,0.0,525.0,2022-12-02 08:04:59,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.74368665 -0.31264212  0.12854168  0.65599927  0.78209971 -0.81837016
 -0.02358237 -0.55778869 -0.47606057 -0.55981029 -0.12121858 -0.09777515
  0.          0.          0.          0.          0.          0.        ]",Masque - Quick Glow,Quick Glow Masque,Face,Masque,Quick Glow,,,
141,758.0,757,735,0,0,0.0,2790.0,2022-12-02 08:06:25,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  2.04161946  0.09277094  1.10759533  0.18377111 -0.22923485  0.4628903
  0.          0.          0.          0.          0.          0.        ]",Facial - Anti-Ageing,Anti - Ageing Facial,Face,Facial,Anti-Ageing,,,
142,758.0,757,736,0,0,0.0,75.0,2022-12-02 08:06:44,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.6512646  -0.39342015 -0.10274625  0.81738076  1.20911562  0.41719328
  0.          0.          0.          0.          0.          0.        ]",Bleach - Upper Lip,Bleach - Upper Lip,Face,Bleach,Upper Lip,,,
143,758.0,757,737,0,0,0.0,390.0,2022-12-02 08:07:27,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  0.20708966 -0.32845016  0.02095127 -0.02446964  0.03687676 -0.406445
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Blow Dry - Upto Shoulder,Blow Dry - Upto Shoulder,Hair,Hair,Blow Dry,Upto Shoulder,,
144,758.0,757,738,0,0,0.0,850.0,2022-12-02 08:07:47,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
 -0.32034475 -0.54207534 -0.61853626 -0.46373485  0.07111986  0.00797203]",Service - General - 150 CC,General Service - 150 CC,Bike,Service,General,150 CC,,
145,757.0,756,739,0,0,0.0,100.0,2023-08-18 04:21:37,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.6512646  -0.39342015 -0.10274625  0.81738076  1.20911562  0.41719328
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Upper Lip - Women,Bleach - Upper Lip Women,Face,Bleach,Upper Lip,Women,,
146,757.0,756,740,0,0,0.0,250.0,2023-08-18 04:23:20,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.45609047 -0.04786985 -0.66147283 -0.19178791  0.43603775  0.05639967
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Under Arms - Women,Bleach - Under Arms Women,Body,Bleach,Under Arms,Women,,
147,757.0,756,741,0,0,0.0,450.0,2023-08-18 04:24:00,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.43869291 -0.22739113 -0.06495697  0.16735309  0.2957701  -0.30210452
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
 -0.63076779  0.12174149 -0.22265636  0.08484599  0.06686896 -0.07948318
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Feet - Women,Bleach - Feet Women,feet,Bleach,Feet,Women,,
148,757.0,756,742,0,0,0.0,700.0,2023-08-18 04:24:30,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
 -0.11059702  0.32150015 -0.72232308 -0.07735605  0.16649532  0.4516471
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Full Arms - Women,Bleach - Full Arms Women,arms,Bleach,Full Arms,Women,,
149,757.0,756,743,0,0,0.0,550.0,2023-08-18 04:25:14,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.43869291 -0.22739113 -0.06495697  0.16735309  0.2957701  -0.30210452
 -0.41693288 -0.29867228 -1.09191     0.321855    0.87177696 -0.50711296
 -0.63076779  0.12174149 -0.22265636  0.08484599  0.06686896 -0.07948318
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",De-tan - Feet - Women,De-tan - Feet Women,feet,De-tan,Feet,Women,,
150,757.0,756,744,0,0,0.0,700.0,2023-08-18 04:48:51,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.41693288 -0.29867228 -1.09191     0.321855    0.87177696 -0.50711296
 -0.10381202  0.2802592  -0.59305612 -0.01070348  0.40601366  0.17144007
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",De-tan - Half Arms - Women,De-tan - Half Arms Women,arms,De-tan,Half Arms,Women,,
151,757.0,756,745,0,0,0.0,1100.0,2023-08-18 04:49:27,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.41693288 -0.29867228 -1.09191     0.321855    0.87177696 -0.50711296
 -0.11059702  0.32150015 -0.72232308 -0.07735605  0.16649532  0.4516471
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",De-tan - Full Arms - Women,De-tan - Full Arms Women,arms,De-tan,Full Arms,Women,,
